Date,Week,ProdName,Price,Seasonality,Quantity
2/10/2020,111,Mandarin and Olive Candle,4.99,1,7
2/11/2020,111,Mandarin and Olive Candle,7.99,2,8
2/12/2020,111,Mandarin and Olive Candle,3.99,3,7
2/15/2020,111,Mandarin and Olive Candle,4.99,6,9
2/16/2020,111,Mandarin and Olive Candle,7.99,7,9
2/19/2020,112,Mandarin and Olive Candle,9.99,3,5
2/21/2020,112,Mandarin and Olive Candle,6.99,5,7
2/23/2020,112,Mandarin and Olive Candle,7.99,7,8
2/24/2020,113,Mandarin and Olive Candle,5.99,1,6
2/26/2020,113,Mandarin and Olive Candle,8.99,3,6
2/27/2020,113,Mandarin and Olive Candle,9.99,4,2
2/28/2020,113,Mandarin and Olive Candle,8.99,5,5
2/29/2020,113,Mandarin and Olive Candle,8.99,6,8
3/2/2020,114,Mandarin and Olive Candle,5.99,1,7
3/4/2020,114,Mandarin and Olive Candle,3.99,3,10
3/6/2020,114,Mandarin and Olive Candle,9.99,5,5
3/7/2020,114,Mandarin and Olive Candle,8.99,6,7
3/8/2020,114,Mandarin and Olive Candle,9.99,7,6
3/9/2020,115,Mandarin and Olive Candle,5.99,1,7
3/10/2020,115,Mandarin and Olive Candle,5.99,2,10
3/11/2020,115,Mandarin and Olive Candle,3.99,3,9
3/13/2020,115,Mandarin and Olive Candle,8.99,5,5
3/14/2020,115,Mandarin and Olive Candle,4.99,6,11
3/16/2020,116,Mandarin and Olive Candle,3.99,1,9
3/17/2020,116,Mandarin and Olive Candle,7.99,2,9
3/18/2020,116,Mandarin and Olive Candle,6.99,3,6
3/19/2020,116,Mandarin and Olive Candle,9.99,4,2
3/20/2020,116,Mandarin and Olive Candle,5.99,5,9
3/22/2020,116,Mandarin and Olive Candle,3.99,7,12
3/23/2020,117,Mandarin and Olive Candle,3.99,1,9
3/24/2020,117,Mandarin and Olive Candle,8.99,2,7
3/25/2020,117,Mandarin and Olive Candle,9.99,3,5
3/26/2020,117,Mandarin and Olive Candle,7.99,4,2
3/27/2020,117,Mandarin and Olive Candle,8.99,5,7
3/28/2020,117,Mandarin and Olive Candle,3.99,6,15
3/29/2020,117,Mandarin and Olive Candle,4.99,7,10
3/30/2020,118,Mandarin and Olive Candle,4.99,1,9
3/31/2020,118,Mandarin and Olive Candle,5.99,2,11
4/1/2020,118,Mandarin and Olive Candle,5.99,3,7
4/4/2020,118,Mandarin and Olive Candle,3.99,6,14
4/6/2020,119,Mandarin and Olive Candle,3.99,1,9
4/7/2020,119,Mandarin and Olive Candle,8.99,2,10
4/9/2020,119,Mandarin and Olive Candle,3.99,4,4
4/10/2020,119,Mandarin and Olive Candle,3.99,5,10
4/11/2020,119,Mandarin and Olive Candle,4.99,6,11
4/13/2020,120,Mandarin and Olive Candle,4.99,1,9
4/14/2020,120,Mandarin and Olive Candle,9.99,2,6
4/15/2020,120,Mandarin and Olive Candle,7.99,3,7
4/16/2020,120,Mandarin and Olive Candle,5.99,4,2
4/17/2020,120,Mandarin and Olive Candle,3.99,5,11
4/18/2020,120,Mandarin and Olive Candle,9.99,6,6
4/19/2020,120,Mandarin and Olive Candle,5.99,7,11
4/20/2020,121,Mandarin and Olive Candle,3.99,1,10
4/21/2020,121,Mandarin and Olive Candle,6.99,2,8
4/22/2020,121,Mandarin and Olive Candle,7.99,3,7
4/23/2020,121,Mandarin and Olive Candle,9.99,4,2
4/24/2020,121,Mandarin and Olive Candle,9.99,5,5
4/26/2020,121,Mandarin and Olive Candle,7.99,7,9
4/27/2020,122,Mandarin and Olive Candle,3.99,1,7
4/29/2020,122,Mandarin and Olive Candle,7.99,3,6
4/30/2020,122,Mandarin and Olive Candle,8.99,4,2
5/1/2020,122,Mandarin and Olive Candle,6.99,5,7
5/3/2020,122,Mandarin and Olive Candle,4.99,7,17
5/6/2020,123,Mandarin and Olive Candle,3.99,3,11
5/7/2020,123,Mandarin and Olive Candle,6.99,4,3
5/9/2020,123,Mandarin and Olive Candle,9.99,6,7
5/11/2020,124,Mandarin and Olive Candle,5.99,1,8
5/12/2020,124,Mandarin and Olive Candle,9.99,2,6
5/13/2020,124,Mandarin and Olive Candle,7.99,3,5
5/14/2020,124,Mandarin and Olive Candle,6.99,4,2
5/15/2020,124,Mandarin and Olive Candle,7.99,5,6
5/16/2020,124,Mandarin and Olive Candle,5.99,6,14
5/17/2020,124,Mandarin and Olive Candle,4.99,7,14
5/18/2020,125,Mandarin and Olive Candle,4.99,1,7
5/19/2020,125,Mandarin and Olive Candle,5.99,2,11
5/20/2020,125,Mandarin and Olive Candle,8.99,3,6
5/22/2020,125,Mandarin and Olive Candle,4.99,5,10
5/23/2020,125,Mandarin and Olive Candle,5.99,6,11
5/24/2020,125,Mandarin and Olive Candle,9.99,7,9
5/25/2020,126,Mandarin and Olive Candle,3.99,1,9
5/26/2020,126,Mandarin and Olive Candle,7.99,2,8
5/27/2020,126,Mandarin and Olive Candle,9.99,3,5
5/28/2020,126,Mandarin and Olive Candle,5.99,4,3
5/29/2020,126,Mandarin and Olive Candle,6.99,5,7
5/30/2020,126,Mandarin and Olive Candle,4.99,6,16
5/31/2020,126,Mandarin and Olive Candle,5.99,7,10
6/2/2020,127,Mandarin and Olive Candle,6.99,2,10
6/3/2020,127,Mandarin and Olive Candle,6.99,3,7
6/4/2020,127,Mandarin and Olive Candle,8.99,4,2
6/5/2020,127,Mandarin and Olive Candle,8.99,5,6
6/7/2020,127,Mandarin and Olive Candle,7.99,7,10
6/8/2020,128,Mandarin and Olive Candle,7.99,1,7
6/9/2020,128,Mandarin and Olive Candle,4.99,2,12
6/10/2020,128,Mandarin and Olive Candle,8.99,3,6
6/12/2020,128,Mandarin and Olive Candle,7.99,5,6
6/13/2020,128,Mandarin and Olive Candle,8.99,6,8
6/14/2020,128,Mandarin and Olive Candle,9.99,7,9
6/15/2020,129,Mandarin and Olive Candle,4.99,1,8
6/16/2020,129,Mandarin and Olive Candle,9.99,2,8
6/18/2020,129,Mandarin and Olive Candle,7.99,4,2
6/19/2020,129,Mandarin and Olive Candle,9.99,5,7
6/20/2020,129,Mandarin and Olive Candle,7.99,6,9
6/21/2020,129,Mandarin and Olive Candle,5.99,7,15
6/22/2020,130,Mandarin and Olive Candle,8.99,1,5
6/23/2020,130,Mandarin and Olive Candle,5.99,2,11
6/24/2020,130,Mandarin and Olive Candle,9.99,3,5
6/25/2020,130,Mandarin and Olive Candle,3.99,4,3
6/26/2020,130,Mandarin and Olive Candle,6.99,5,9
6/28/2020,130,Mandarin and Olive Candle,7.99,7,11
6/29/2020,131,Mandarin and Olive Candle,6.99,1,6
6/30/2020,131,Mandarin and Olive Candle,7.99,2,10
7/1/2020,131,Mandarin and Olive Candle,5.99,3,7
7/2/2020,131,Mandarin and Olive Candle,3.99,4,3
7/3/2020,131,Mandarin and Olive Candle,4.99,5,11
7/5/2020,131,Mandarin and Olive Candle,8.99,7,9
7/7/2020,132,Mandarin and Olive Candle,6.99,2,12
7/9/2020,132,Mandarin and Olive Candle,8.99,4,2
7/10/2020,132,Mandarin and Olive Candle,3.99,5,12
7/11/2020,132,Mandarin and Olive Candle,8.99,6,9
7/12/2020,132,Mandarin and Olive Candle,5.99,7,11
7/13/2020,133,Mandarin and Olive Candle,5.99,1,7
7/15/2020,133,Mandarin and Olive Candle,7.99,3,5
7/18/2020,133,Mandarin and Olive Candle,5.99,6,9
7/19/2020,133,Mandarin and Olive Candle,9.99,7,8
7/20/2020,134,Mandarin and Olive Candle,5.99,1,7
7/21/2020,134,Mandarin and Olive Candle,9.99,2,6
7/22/2020,134,Mandarin and Olive Candle,6.99,3,6
7/23/2020,134,Mandarin and Olive Candle,7.99,4,2
7/24/2020,134,Mandarin and Olive Candle,3.99,5,9
7/25/2020,134,Mandarin and Olive Candle,7.99,6,8
7/27/2020,135,Mandarin and Olive Candle,4.99,1,9
7/28/2020,135,Mandarin and Olive Candle,8.99,2,8
7/30/2020,135,Mandarin and Olive Candle,8.99,4,2
7/31/2020,135,Mandarin and Olive Candle,3.99,5,13
8/1/2020,135,Mandarin and Olive Candle,4.99,6,11
8/2/2020,135,Mandarin and Olive Candle,3.99,7,14
8/3/2020,136,Mandarin and Olive Candle,6.99,1,6
8/4/2020,136,Mandarin and Olive Candle,9.99,2,7
8/5/2020,136,Mandarin and Olive Candle,8.99,3,6
8/6/2020,136,Mandarin and Olive Candle,6.99,4,3
8/7/2020,136,Mandarin and Olive Candle,5.99,5,10
8/8/2020,136,Mandarin and Olive Candle,3.99,6,19
8/9/2020,136,Mandarin and Olive Candle,7.99,7,8
8/10/2020,137,Mandarin and Olive Candle,6.99,1,8
8/11/2020,137,Mandarin and Olive Candle,8.99,2,10
8/12/2020,137,Mandarin and Olive Candle,7.99,3,7
8/13/2020,137,Mandarin and Olive Candle,6.99,4,3
8/14/2020,137,Mandarin and Olive Candle,4.99,5,10
8/15/2020,137,Mandarin and Olive Candle,3.99,6,15
8/16/2020,137,Mandarin and Olive Candle,9.99,7,7
8/17/2020,138,Mandarin and Olive Candle,7.99,1,7
8/18/2020,138,Mandarin and Olive Candle,9.99,2,8
8/19/2020,138,Mandarin and Olive Candle,9.99,3,6
8/22/2020,138,Mandarin and Olive Candle,5.99,6,12
8/23/2020,138,Mandarin and Olive Candle,5.99,7,12
8/24/2020,139,Mandarin and Olive Candle,6.99,1,8
8/25/2020,139,Mandarin and Olive Candle,6.99,2,9
8/26/2020,139,Mandarin and Olive Candle,6.99,3,8
8/28/2020,139,Mandarin and Olive Candle,3.99,5,10
8/29/2020,139,Mandarin and Olive Candle,5.99,6,13
8/30/2020,139,Mandarin and Olive Candle,4.99,7,12
9/1/2020,140,Mandarin and Olive Candle,3.99,2,16
9/2/2020,140,Mandarin and Olive Candle,3.99,3,10
9/4/2020,140,Mandarin and Olive Candle,9.99,5,6
9/5/2020,140,Mandarin and Olive Candle,4.99,6,15
9/7/2020,141,Mandarin and Olive Candle,9.99,1,5
9/8/2020,141,Mandarin and Olive Candle,4.99,2,11
9/9/2020,141,Mandarin and Olive Candle,8.99,3,5
9/10/2020,141,Mandarin and Olive Candle,6.99,4,2
9/11/2020,141,Mandarin and Olive Candle,5.99,5,11
9/12/2020,141,Mandarin and Olive Candle,8.99,6,10
9/14/2020,142,Mandarin and Olive Candle,3.99,1,9
9/15/2020,142,Mandarin and Olive Candle,4.99,2,11
9/16/2020,142,Mandarin and Olive Candle,7.99,3,6
9/17/2020,142,Mandarin and Olive Candle,6.99,4,2
9/18/2020,142,Mandarin and Olive Candle,4.99,5,10
9/19/2020,142,Mandarin and Olive Candle,3.99,6,15
9/20/2020,142,Mandarin and Olive Candle,3.99,7,16
9/21/2020,143,Mandarin and Olive Candle,3.99,1,9
9/22/2020,143,Mandarin and Olive Candle,8.99,2,9
9/25/2020,143,Mandarin and Olive Candle,7.99,5,8
9/26/2020,143,Mandarin and Olive Candle,9.99,6,7
9/28/2020,144,Mandarin and Olive Candle,5.99,1,8
9/29/2020,144,Mandarin and Olive Candle,9.99,2,7
10/1/2020,144,Mandarin and Olive Candle,4.99,4,3
10/3/2020,144,Mandarin and Olive Candle,8.99,6,9
10/4/2020,144,Mandarin and Olive Candle,4.99,7,15
10/5/2020,145,Mandarin and Olive Candle,7.99,1,8
10/6/2020,145,Mandarin and Olive Candle,5.99,2,12
10/7/2020,145,Mandarin and Olive Candle,3.99,3,11
10/10/2020,145,Mandarin and Olive Candle,8.99,6,10
10/11/2020,145,Mandarin and Olive Candle,3.99,7,18
10/13/2020,146,Mandarin and Olive Candle,9.99,2,9
10/14/2020,146,Mandarin and Olive Candle,4.99,3,11
10/15/2020,146,Mandarin and Olive Candle,9.99,4,2
10/16/2020,146,Mandarin and Olive Candle,8.99,5,6
10/17/2020,146,Mandarin and Olive Candle,9.99,6,9
10/18/2020,146,Mandarin and Olive Candle,3.99,7,18
10/19/2020,147,Mandarin and Olive Candle,3.99,1,8
10/21/2020,147,Mandarin and Olive Candle,6.99,3,9
10/22/2020,147,Mandarin and Olive Candle,5.99,4,2
10/23/2020,147,Mandarin and Olive Candle,6.99,5,10
10/25/2020,147,Mandarin and Olive Candle,6.99,7,12
10/26/2020,148,Mandarin and Olive Candle,6.99,1,7
10/27/2020,148,Mandarin and Olive Candle,7.99,2,10
10/28/2020,148,Mandarin and Olive Candle,5.99,3,9
10/31/2020,148,Mandarin and Olive Candle,6.99,6,14
11/2/2020,149,Mandarin and Olive Candle,8.99,1,5
11/3/2020,149,Mandarin and Olive Candle,6.99,2,10
11/5/2020,149,Mandarin and Olive Candle,4.99,4,4
11/6/2020,149,Mandarin and Olive Candle,4.99,5,9
11/7/2020,149,Mandarin and Olive Candle,3.99,6,15
11/8/2020,149,Mandarin and Olive Candle,7.99,7,10
11/9/2020,150,Mandarin and Olive Candle,6.99,1,10
11/10/2020,150,Mandarin and Olive Candle,8.99,2,10
11/11/2020,150,Mandarin and Olive Candle,8.99,3,7
11/12/2020,150,Mandarin and Olive Candle,4.99,4,3
11/13/2020,150,Mandarin and Olive Candle,8.99,5,7
11/14/2020,150,Mandarin and Olive Candle,3.99,6,18
11/16/2020,151,Mandarin and Olive Candle,6.99,1,8
11/18/2020,151,Mandarin and Olive Candle,4.99,3,11
11/20/2020,151,Mandarin and Olive Candle,8.99,5,7
11/21/2020,151,Mandarin and Olive Candle,3.99,6,19
11/22/2020,151,Mandarin and Olive Candle,7.99,7,10
11/24/2020,152,Mandarin and Olive Candle,8.99,2,8
11/25/2020,152,Mandarin and Olive Candle,8.99,3,7
11/27/2020,152,Mandarin and Olive Candle,7.99,5,8
11/28/2020,152,Mandarin and Olive Candle,6.99,6,14
11/29/2020,152,Mandarin and Olive Candle,9.99,7,9
11/30/2020,153,Mandarin and Olive Candle,9.99,1,6
12/1/2020,153,Mandarin and Olive Candle,3.99,2,17
12/2/2020,153,Mandarin and Olive Candle,4.99,3,12
12/3/2020,153,Mandarin and Olive Candle,4.99,4,3
12/4/2020,153,Mandarin and Olive Candle,4.99,5,13
12/5/2020,153,Mandarin and Olive Candle,8.99,6,12
12/6/2020,153,Mandarin and Olive Candle,7.99,7,12
12/8/2020,154,Mandarin and Olive Candle,8.99,2,9
12/9/2020,154,Mandarin and Olive Candle,4.99,3,10
12/10/2020,154,Mandarin and Olive Candle,8.99,4,2
12/11/2020,154,Mandarin and Olive Candle,3.99,5,12
12/12/2020,154,Mandarin and Olive Candle,9.99,6,9
12/14/2020,155,Mandarin and Olive Candle,8.99,1,5
12/16/2020,155,Mandarin and Olive Candle,8.99,3,7
12/17/2020,155,Mandarin and Olive Candle,9.99,4,2
12/20/2020,155,Mandarin and Olive Candle,3.99,7,15
12/21/2020,156,Mandarin and Olive Candle,9.99,1,5
12/23/2020,156,Mandarin and Olive Candle,8.99,3,6
12/24/2020,156,Mandarin and Olive Candle,3.99,4,3
12/25/2020,156,Mandarin and Olive Candle,6.99,5,8
12/26/2020,156,Mandarin and Olive Candle,3.99,6,17
12/29/2020,157,Mandarin and Olive Candle,7.99,2,11
12/30/2020,157,Mandarin and Olive Candle,4.99,3,12
12/31/2020,157,Mandarin and Olive Candle,3.99,4,4
1/1/2021,157,Mandarin and Olive Candle,3.99,5,11
1/3/2021,157,Mandarin and Olive Candle,6.99,7,11
1/4/2021,158,Mandarin and Olive Candle,5.99,1,10
1/5/2021,158,Mandarin and Olive Candle,5.99,2,15
1/6/2021,158,Mandarin and Olive Candle,5.99,3,11
1/7/2021,158,Mandarin and Olive Candle,8.99,4,2
1/8/2021,158,Mandarin and Olive Candle,6.99,5,10
1/9/2021,158,Mandarin and Olive Candle,6.99,6,11
1/11/2021,159,Mandarin and Olive Candle,8.99,1,5
1/12/2021,159,Mandarin and Olive Candle,9.99,2,8
1/13/2021,159,Mandarin and Olive Candle,7.99,3,8
1/15/2021,159,Mandarin and Olive Candle,9.99,5,8
1/16/2021,159,Mandarin and Olive Candle,4.99,6,15
1/17/2021,159,Mandarin and Olive Candle,3.99,7,18
1/18/2021,160,Mandarin and Olive Candle,7.99,1,8
1/19/2021,160,Mandarin and Olive Candle,3.99,2,14
1/20/2021,160,Mandarin and Olive Candle,7.99,3,8
1/21/2021,160,Mandarin and Olive Candle,5.99,4,3
1/22/2021,160,Mandarin and Olive Candle,8.99,5,5
1/23/2021,160,Mandarin and Olive Candle,9.99,6,9
1/24/2021,160,Mandarin and Olive Candle,3.99,7,17
1/25/2021,161,Mandarin and Olive Candle,6.99,1,8
1/26/2021,161,Mandarin and Olive Candle,9.99,2,10
1/27/2021,161,Mandarin and Olive Candle,3.99,3,14
1/28/2021,161,Mandarin and Olive Candle,7.99,4,3
1/30/2021,161,Mandarin and Olive Candle,9.99,6,11
1/31/2021,161,Mandarin and Olive Candle,7.99,7,14
2/1/2021,162,Mandarin and Olive Candle,7.99,1,7
2/2/2021,162,Mandarin and Olive Candle,4.99,2,14
2/3/2021,162,Mandarin and Olive Candle,6.99,3,10
2/4/2021,162,Mandarin and Olive Candle,3.99,4,4
2/5/2021,162,Mandarin and Olive Candle,3.99,5,13
2/6/2021,162,Mandarin and Olive Candle,6.99,6,12
2/7/2021,162,Mandarin and Olive Candle,3.99,7,17
2/8/2021,163,Mandarin and Olive Candle,7.99,1,7
2/9/2021,163,Mandarin and Olive Candle,6.99,2,14
2/10/2021,163,Mandarin and Olive Candle,9.99,3,7
2/12/2021,163,Mandarin and Olive Candle,6.99,5,14
2/13/2021,163,Mandarin and Olive Candle,9.99,6,10
2/14/2021,163,Mandarin and Olive Candle,4.99,7,16
2/17/2021,164,Mandarin and Olive Candle,3.99,3,13
2/18/2021,164,Mandarin and Olive Candle,6.99,4,3
2/19/2021,164,Mandarin and Olive Candle,5.99,5,11
2/21/2021,164,Mandarin and Olive Candle,5.99,7,13
2/22/2021,165,Mandarin and Olive Candle,3.99,1,10
2/23/2021,165,Mandarin and Olive Candle,6.99,2,14
2/26/2021,165,Mandarin and Olive Candle,6.99,5,9
2/27/2021,165,Mandarin and Olive Candle,3.99,6,14
2/28/2021,165,Mandarin and Olive Candle,9.99,7,11
3/1/2021,166,Mandarin and Olive Candle,4.99,1,10
3/3/2021,166,Mandarin and Olive Candle,8.99,3,9
3/4/2021,166,Mandarin and Olive Candle,7.99,4,3
3/5/2021,166,Mandarin and Olive Candle,8.99,5,8
3/6/2021,166,Mandarin and Olive Candle,3.99,6,16
3/7/2021,166,Mandarin and Olive Candle,5.99,7,15
3/8/2021,167,Mandarin and Olive Candle,6.99,1,8
3/9/2021,167,Mandarin and Olive Candle,8.99,2,9
3/10/2021,167,Mandarin and Olive Candle,5.99,3,10
3/11/2021,167,Mandarin and Olive Candle,7.99,4,3
3/16/2021,168,Mandarin and Olive Candle,4.99,2,12
3/17/2021,168,Mandarin and Olive Candle,8.99,3,8
3/18/2021,168,Mandarin and Olive Candle,9.99,4,2
3/19/2021,168,Mandarin and Olive Candle,3.99,5,11
3/21/2021,168,Mandarin and Olive Candle,8.99,7,11
3/22/2021,169,Mandarin and Olive Candle,7.99,1,8
3/23/2021,169,Mandarin and Olive Candle,8.99,2,11
3/24/2021,169,Mandarin and Olive Candle,7.99,3,9
3/25/2021,169,Mandarin and Olive Candle,7.99,4,2
3/26/2021,169,Mandarin and Olive Candle,7.99,5,9
3/27/2021,169,Mandarin and Olive Candle,4.99,6,16
3/28/2021,169,Mandarin and Olive Candle,4.99,7,16
3/29/2021,170,Mandarin and Olive Candle,8.99,1,8
3/30/2021,170,Mandarin and Olive Candle,5.99,2,15
3/31/2021,170,Mandarin and Olive Candle,4.99,3,10
4/1/2021,170,Mandarin and Olive Candle,9.99,4,2
4/3/2021,170,Mandarin and Olive Candle,4.99,6,17
4/5/2021,171,Mandarin and Olive Candle,8.99,1,6
4/8/2021,171,Mandarin and Olive Candle,8.99,4,2
4/9/2021,171,Mandarin and Olive Candle,3.99,5,14
4/10/2021,171,Mandarin and Olive Candle,8.99,6,10
4/11/2021,171,Mandarin and Olive Candle,7.99,7,12
4/12/2021,172,Mandarin and Olive Candle,8.99,1,8
4/13/2021,172,Mandarin and Olive Candle,5.99,2,16
4/15/2021,172,Mandarin and Olive Candle,3.99,4,5
4/16/2021,172,Mandarin and Olive Candle,9.99,5,8
4/17/2021,172,Mandarin and Olive Candle,9.99,6,9
4/18/2021,172,Mandarin and Olive Candle,8.99,7,10
4/19/2021,173,Mandarin and Olive Candle,4.99,1,10
4/20/2021,173,Mandarin and Olive Candle,4.99,2,15
4/22/2021,173,Mandarin and Olive Candle,7.99,4,2
4/23/2021,173,Mandarin and Olive Candle,5.99,5,10
4/24/2021,173,Mandarin and Olive Candle,5.99,6,14
4/26/2021,174,Mandarin and Olive Candle,5.99,1,10
4/27/2021,174,Mandarin and Olive Candle,3.99,2,17
4/28/2021,174,Mandarin and Olive Candle,8.99,3,8
4/29/2021,174,Mandarin and Olive Candle,7.99,4,3
4/30/2021,174,Mandarin and Olive Candle,9.99,5,9
5/1/2021,174,Mandarin and Olive Candle,9.99,6,9
5/2/2021,174,Mandarin and Olive Candle,6.99,7,14
5/4/2021,175,Mandarin and Olive Candle,5.99,2,13
5/5/2021,175,Mandarin and Olive Candle,3.99,3,12
5/6/2021,175,Mandarin and Olive Candle,3.99,4,4
5/7/2021,175,Mandarin and Olive Candle,6.99,5,10
5/8/2021,175,Mandarin and Olive Candle,6.99,6,14
5/9/2021,175,Mandarin and Olive Candle,4.99,7,15
5/10/2021,176,Mandarin and Olive Candle,8.99,1,8
5/11/2021,176,Mandarin and Olive Candle,9.99,2,10
5/12/2021,176,Mandarin and Olive Candle,7.99,3,8
5/14/2021,176,Mandarin and Olive Candle,5.99,5,12
5/16/2021,176,Mandarin and Olive Candle,6.99,7,13
5/17/2021,177,Mandarin and Olive Candle,5.99,1,10
5/18/2021,177,Mandarin and Olive Candle,7.99,2,12
5/20/2021,177,Mandarin and Olive Candle,3.99,4,5
5/23/2021,177,Mandarin and Olive Candle,7.99,7,14
5/24/2021,178,Mandarin and Olive Candle,6.99,1,8
5/25/2021,178,Mandarin and Olive Candle,5.99,2,15
5/27/2021,178,Mandarin and Olive Candle,4.99,4,3
5/28/2021,178,Mandarin and Olive Candle,6.99,5,10
5/30/2021,178,Mandarin and Olive Candle,3.99,7,19
5/31/2021,179,Mandarin and Olive Candle,6.99,1,7
6/1/2021,179,Mandarin and Olive Candle,8.99,2,10
6/4/2021,179,Mandarin and Olive Candle,3.99,5,14
6/5/2021,179,Mandarin and Olive Candle,6.99,6,11
6/7/2021,180,Mandarin and Olive Candle,6.99,1,10
6/8/2021,180,Mandarin and Olive Candle,8.99,2,11
6/9/2021,180,Mandarin and Olive Candle,5.99,3,11
6/10/2021,180,Mandarin and Olive Candle,8.99,4,3
6/12/2021,180,Mandarin and Olive Candle,9.99,6,10
6/13/2021,180,Mandarin and Olive Candle,6.99,7,15
6/14/2021,181,Mandarin and Olive Candle,3.99,1,13
6/15/2021,181,Mandarin and Olive Candle,9.99,2,12
6/17/2021,181,Mandarin and Olive Candle,5.99,4,3
6/18/2021,181,Mandarin and Olive Candle,7.99,5,9
6/21/2021,182,Mandarin and Olive Candle,7.99,1,8
6/22/2021,182,Mandarin and Olive Candle,9.99,2,9
6/23/2021,182,Mandarin and Olive Candle,7.99,3,10
6/24/2021,182,Mandarin and Olive Candle,7.99,4,3
6/26/2021,182,Mandarin and Olive Candle,5.99,6,15
6/27/2021,182,Mandarin and Olive Candle,7.99,7,13
6/28/2021,183,Mandarin and Olive Candle,8.99,1,7
6/30/2021,183,Mandarin and Olive Candle,9.99,3,7
7/1/2021,183,Mandarin and Olive Candle,7.99,4,3
7/2/2021,183,Mandarin and Olive Candle,8.99,5,8
7/3/2021,183,Mandarin and Olive Candle,4.99,6,16
7/4/2021,183,Mandarin and Olive Candle,3.99,7,19
7/5/2021,184,Mandarin and Olive Candle,6.99,1,8
7/6/2021,184,Mandarin and Olive Candle,3.99,2,21
7/8/2021,184,Mandarin and Olive Candle,8.99,4,2
7/9/2021,184,Mandarin and Olive Candle,5.99,5,11
7/10/2021,184,Mandarin and Olive Candle,9.99,6,10
7/11/2021,184,Mandarin and Olive Candle,4.99,7,20
7/12/2021,185,Mandarin and Olive Candle,5.99,1,10
7/13/2021,185,Mandarin and Olive Candle,7.99,2,12
7/14/2021,185,Mandarin and Olive Candle,6.99,3,10
7/15/2021,185,Mandarin and Olive Candle,9.99,4,3
7/17/2021,185,Mandarin and Olive Candle,4.99,6,15
7/18/2021,185,Mandarin and Olive Candle,4.99,7,16
7/19/2021,186,Mandarin and Olive Candle,6.99,1,11
7/20/2021,186,Mandarin and Olive Candle,9.99,2,9
7/21/2021,186,Mandarin and Olive Candle,7.99,3,8
7/22/2021,186,Mandarin and Olive Candle,7.99,4,3
7/23/2021,186,Mandarin and Olive Candle,8.99,5,9
7/24/2021,186,Mandarin and Olive Candle,7.99,6,14
7/25/2021,186,Mandarin and Olive Candle,7.99,7,12
7/26/2021,187,Mandarin and Olive Candle,9.99,1,6
7/27/2021,187,Mandarin and Olive Candle,4.99,2,21
7/28/2021,187,Mandarin and Olive Candle,3.99,3,12
7/29/2021,187,Mandarin and Olive Candle,9.99,4,2
7/31/2021,187,Mandarin and Olive Candle,3.99,6,20
8/1/2021,187,Mandarin and Olive Candle,5.99,7,18
8/2/2021,188,Mandarin and Olive Candle,8.99,1,7
8/3/2021,188,Mandarin and Olive Candle,7.99,2,16
8/4/2021,188,Mandarin and Olive Candle,7.99,3,8
8/5/2021,188,Mandarin and Olive Candle,7.99,4,3
8/6/2021,188,Mandarin and Olive Candle,4.99,5,13
8/7/2021,188,Mandarin and Olive Candle,5.99,6,16
8/8/2021,188,Mandarin and Olive Candle,7.99,7,13
8/9/2021,189,Mandarin and Olive Candle,6.99,1,10
8/10/2021,189,Mandarin and Olive Candle,8.99,2,12
8/11/2021,189,Mandarin and Olive Candle,5.99,3,11
8/16/2021,190,Mandarin and Olive Candle,4.99,1,16
8/17/2021,190,Mandarin and Olive Candle,3.99,2,18
8/19/2021,190,Mandarin and Olive Candle,8.99,4,2
8/20/2021,190,Mandarin and Olive Candle,6.99,5,10
8/21/2021,190,Mandarin and Olive Candle,6.99,6,15
8/22/2021,190,Mandarin and Olive Candle,3.99,7,22
8/24/2021,191,Mandarin and Olive Candle,9.99,2,11
8/25/2021,191,Mandarin and Olive Candle,3.99,3,14
8/27/2021,191,Mandarin and Olive Candle,3.99,5,14
8/28/2021,191,Mandarin and Olive Candle,3.99,6,17
8/29/2021,191,Mandarin and Olive Candle,8.99,7,10
8/30/2021,192,Mandarin and Olive Candle,9.99,1,6
8/31/2021,192,Mandarin and Olive Candle,8.99,2,11
9/1/2021,192,Mandarin and Olive Candle,7.99,3,9
9/2/2021,192,Mandarin and Olive Candle,8.99,4,2
9/3/2021,192,Mandarin and Olive Candle,4.99,5,12
9/4/2021,192,Mandarin and Olive Candle,3.99,6,22
9/6/2021,193,Mandarin and Olive Candle,6.99,1,8
9/7/2021,193,Mandarin and Olive Candle,9.99,2,13
9/9/2021,193,Mandarin and Olive Candle,5.99,4,4
9/10/2021,193,Mandarin and Olive Candle,6.99,5,12
9/14/2021,194,Mandarin and Olive Candle,4.99,2,17
9/15/2021,194,Mandarin and Olive Candle,6.99,3,10
9/16/2021,194,Mandarin and Olive Candle,9.99,4,3
9/17/2021,194,Mandarin and Olive Candle,8.99,5,9
9/18/2021,194,Mandarin and Olive Candle,6.99,6,14
9/19/2021,194,Mandarin and Olive Candle,3.99,7,17
9/20/2021,195,Mandarin and Olive Candle,6.99,1,10
9/24/2021,195,Mandarin and Olive Candle,4.99,5,13
9/25/2021,195,Mandarin and Olive Candle,6.99,6,18
9/26/2021,195,Mandarin and Olive Candle,6.99,7,19
9/27/2021,196,Mandarin and Olive Candle,3.99,1,12
